HCP_ID,STATE,HCP_SPECIALTY,HCP_AGE,HCP_GENDER,STATE_NAME
2563,PA,ANESTHESIOLOGY,49,M-Male,Pennsylvania
2564,IL,NURSE PRACTITIONER,,F-Female,Illinois
2565,MI,FAMILY MEDICINE,41,F-Female,Michigan
2566,GA,CERTIFIED NURSE ANESTHETIST,,F-Female,Georgia
2567,AZ,PHYSICIAN ASSISTANT,42,M-Male,Arizona
2568,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2569,CA,PHYSICIAN ASSISTANT,40,F-Female,California
2570,IL,NURSE PRACTITIONER,,F-Female,Illinois
2571,CO,PHYSICIAN ASSISTANT,67,M-Male,Colorado
2572,FL,INTERNAL MEDICINE/FAMILY MEDICINE,41,M-Male,Florida
2573,TX,EMERGENCY MEDICINE,38,M-Male,Texas
2574,OH,PHYSICIAN ASSISTANT,44,M-Male,Ohio
2575,WI,NURSE PRACTITIONER,,F-Female,Wisconsin
2576,DC,NURSE PRACTITIONER,,F-Female,
2577,FL,ANESTHESIOLOGY,40,F-Female,Florida
2578,CT,PEDIATRIC HEMATOLOGY/ONCOLOGY,,M-Male,Connecticut
2579,FL,INTERNAL MEDICINE,35,F-Female,Florida
2580,LA,DERMATOLOGY,36,M-Male,Louisiana
2581,CO,FAMILY MEDICINE,36,M-Male,Colorado
2582,WI,EMERGENCY MEDICINE,41,F-Female,Wisconsin
2583,IL,INTERNAL MEDICINE,36,F-Female,Illinois
2584,FL,INTERNAL MEDICINE,38,M-Male,Florida
2585,MS,ANESTHESIOLOGY,36,M-Male,Mississippi
2586,NJ,EMERGENCY MEDICINE,41,F-Female,New Jersey
2587,CA,EMERGENCY MEDICINE,36,M-Male,California
2588,TN,EMERGENCY MEDICINE,36,F-Female,Tennessee
2589,OH,INTERNAL MEDICINE,40,M-Male,Ohio
2590,MO,EMERGENCY MEDICINE,37,M-Male,Missouri
2591,NV,EMERGENCY MEDICINE,36,M-Male,Nevada
2592,NY,EMERGENCY MEDICINE,35,M-Male,New York
2593,IL,NEPHROLOGY,35,M-Male,Illinois
2594,MO,EMERGENCY MEDICINE,35,F-Female,Missouri
2595,PA,EMERGENCY MEDICINE,,F-Female,Pennsylvania
2596,IN,EMERGENCY MEDICINE,36,M-Male,Indiana
2597,NJ,PEDIATRICS,62,M-Male,New Jersey
2598,CA,FAMILY MEDICINE,,F-Female,California
2599,UT,"ENDOCRINOLOGY, DIABETES & METABOLISM",,F-Female,Utah
2600,TX,EMERGENCY MEDICINE,40,M-Male,Texas
2601,WV,EMERGENCY MEDICINE,35,M-Male,West Virginia
2602,MO,EMERGENCY MEDICINE,34,M-Male,Missouri
2603,NJ,PEDIATRICS,,F-Female,New Jersey
2604,CA,FAMILY MEDICINE,35,F-Female,California
2605,GA,GENERAL SURGERY,48,F-Female,Georgia
2606,CA,PULMONARY CRITICAL CARE MEDICINE,40,F-Female,California
2607,OR,FAMILY MEDICINE,41,F-Female,Oregon
2608,NJ,EMERGENCY MEDICINE,37,F-Female,New Jersey
2609,TX,EMERGENCY MEDICINE,36,M-Male,Texas
2610,FL,FAMILY MEDICINE,44,F-Female,Florida
2611,DC,INTERNAL MEDICINE,35,M-Male,
2612,WA,INTERNAL MEDICINE,39,M-Male,Washington
2613,PA,INTERNAL MEDICINE,35,M-Male,Pennsylvania
2614,LA,PEDIATRICS,35,F-Female,Louisiana
2615,VA,FAMILY MEDICINE,38,F-Female,Virginia
2616,NY,PEDIATRICS,,F-Female,New York
2617,WA,PHYSICIAN ASSISTANT,48,M-Male,Washington
2618,CT,NEURORADIOLOGY,36,M-Male,Connecticut
2619,CA,EMERGENCY MEDICINE,37,F-Female,California
2620,TX,ANESTHESIOLOGY,35,F-Female,Texas
2621,AR,FAMILY MEDICINE,38,M-Male,Arkansas
2622,NV,ANESTHESIOLOGY,38,M-Male,Nevada
2623,CA,INTERNAL MEDICINE,54,F-Female,California
2624,CA,INTERNAL MEDICINE,38,F-Female,California
2625,MA,PSYCHIATRY,,F-Female,Massachusetts
2626,NY,EMERGENCY MEDICINE,,M-Male,New York
2627,NY,ALLERGY & IMMUNOLOGY,,F-Female,New York
2628,OH,EMERGENCY MEDICINE,36,M-Male,Ohio
2629,PA,INFECTIOUS DISEASE,40,F-Female,Pennsylvania
2630,IL,FAMILY MEDICINE,40,F-Female,Illinois
2631,NJ,INTERNAL MEDICINE,38,M-Male,New Jersey
2632,MA,INTERNAL MEDICINE,35,M-Male,Massachusetts
2633,OH,SPORTS MEDICINE (PEDIATRICS),35,F-Female,Ohio
2634,NY,EMERGENCY MEDICINE,35,M-Male,New York
2635,VA,EMERGENCY MEDICINE,39,M-Male,Virginia
2636,CA,FAMILY MEDICINE,36,F-Female,California
2637,MN,RADIATION ONCOLOGY,42,M-Male,Minnesota
2638,TX,INTERNAL MEDICINE,38,M-Male,Texas
2639,MA,EMERGENCY MEDICINE,,M-Male,Massachusetts
2640,NV,RADIOLOGY,48,M-Male,Nevada
2641,PA,NURSE PRACTITIONER,,F-Female,Pennsylvania
2642,CA,PHYSICIAN ASSISTANT,41,M-Male,California
2643,TN,NURSE PRACTITIONER,,F-Female,Tennessee
2644,NY,NURSE PRACTITIONER,,F-Female,New York
2645,TX,NURSE PRACTITIONER,56,M-Male,Texas
2646,NM,FAMILY MEDICINE,44,M-Male,New Mexico
2647,TX,NURSE PRACTITIONER,37,F-Female,Texas
2648,TX,NURSE PRACTITIONER,39,F-Female,Texas
2649,IN,NURSE PRACTITIONER,,F-Female,Indiana
2650,TX,INTERNAL MEDICINE,46,F-Female,Texas
2651,SC,FAMILY MEDICINE,39,M-Male,South Carolina
2652,WA,PHYSICIAN ASSISTANT,,M-Male,Washington
2653,WA,CLINICAL SOCIAL WORKER,,F-Female,Washington
2654,GA,CERTIFIED NURSE ANESTHETIST,42,F-Female,Georgia
2655,MS,NURSE PRACTITIONER,,F-Female,Mississippi
2656,DE,NURSE PRACTITIONER,,F-Female,Delaware
2657,AZ,REGISTERED DIETICIAN,,F-Female,Arizona
2658,NH,NURSE PRACTITIONER,47,F-Female,New Hampshire
2659,OH,PHYSICIAN ASSISTANT,35,F-Female,Ohio
2660,OH,PHYSICIAN ASSISTANT,43,M-Male,Ohio
2661,MD,PHYSICIAN ASSISTANT,38,F-Female,Maryland
2662,WA,BEHAVIORAL HEALTH & SOCIAL SERVICES,,F-Female,Washington
2663,NJ,FAMILY MEDICINE,46,M-Male,New Jersey
2664,TX,PHYSICIAN ASSISTANT,38,M-Male,Texas
2665,WA,PHYSICIAN ASSISTANT,,F-Female,Washington
2666,CA,EMERGENCY MEDICINE,47,M-Male,California
2667,WY,PHYSICIAN ASSISTANT,,F-Female,Wyoming
2668,AL,NURSE PRACTITIONER,,F-Female,Alabama
2669,TX,PHYSICIAN ASSISTANT,38,F-Female,Texas
2670,CA,NURSE PRACTITIONER,,F-Female,California
2671,OR,NURSE PRACTITIONER,,F-Female,Oregon
2672,MO,CERTIFIED NURSE ANESTHETIST,,M-Male,Missouri
2673,MO,NURSE PRACTITIONER,,M-Male,Missouri
2674,MO,NURSE PRACTITIONER,,F-Female,Missouri
2675,MO,NURSE PRACTITIONER,,F-Female,Missouri
2676,MN,NURSE PRACTITIONER,35,F-Female,Minnesota
2677,NY,PHYSICIAN ASSISTANT,,M-Male,New York
2678,NY,PEDIATRICS,37,F-Female,New York
2679,AZ,PHYSICIAN ASSISTANT,44,F-Female,Arizona
2680,AK,BEHAVIORAL HEALTH & SOCIAL SERVICES,,F-Female,Alaska
2681,CA,PSYCHIATRY,47,M-Male,California
2682,NM,NURSE PRACTITIONER,37,F-Female,New Mexico
2683,CA,NURSE PRACTITIONER,,U-Unknown,California
2684,MO,CERTIFIED NURSE ANESTHETIST,,F-Female,Missouri
2685,MO,NURSE PRACTITIONER,,F-Female,Missouri
2686,LA,PHYSICIAN ASSISTANT,,F-Female,Louisiana
2687,WV,NURSE PRACTITIONER,,F-Female,West Virginia
2688,CA,PHYSICAL THERAPY,,F-Female,California
2689,CA,CLINICAL SOCIAL WORKER,,F-Female,California
2690,OK,PHYSICIAN ASSISTANT,,M-Male,Oklahoma
2691,NY,INTERNAL MEDICINE,,F-Female,New York
2692,CA,PEDIATRICS,38,F-Female,California
2693,NC,PHYSICIAN ASSISTANT,,F-Female,North Carolina
2694,NY,FAMILY MEDICINE,40,F-Female,New York
2695,CO,EMERGENCY MEDICINE,36,M-Male,Colorado
2696,WA,PHYSICIAN ASSISTANT,,M-Male,Washington
2697,TX,CERTIFIED NURSE ANESTHETIST,,F-Female,Texas
2698,IL,INTERNAL MEDICINE,38,M-Male,Illinois
2699,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2700,FL,PEDIATRICS,37,F-Female,Florida
2701,AL,NURSE PRACTITIONER,,F-Female,Alabama
2702,WI,EMERGENCY MEDICINE,,M-Male,Wisconsin
2703,LA,NURSE PRACTITIONER,,F-Female,Louisiana
2704,LA,NURSE PRACTITIONER,,F-Female,Louisiana
2705,PA,NURSE PRACTITIONER,,F-Female,Pennsylvania
2706,VA,PHYSICIAN ASSISTANT,,F-Female,Virginia
2707,CA,PHYSICIAN ASSISTANT,,F-Female,California
2708,TX,CERTIFIED NURSE ANESTHETIST,,M-Male,Texas
2709,TX,NURSE PRACTITIONER,39,F-Female,Texas
2710,TX,NURSE PRACTITIONER,46,M-Male,Texas
2711,WI,PHYSICIAN ASSISTANT,40,F-Female,Wisconsin
2712,FL,PHYSICIAN ASSISTANT,37,F-Female,Florida
2713,GA,NURSE PRACTITIONER,,F-Female,Georgia
2714,CT,NURSE PRACTITIONER,,F-Female,Connecticut
2715,CT,NURSE PRACTITIONER,,F-Female,Connecticut
2716,PA,NURSE PRACTITIONER,,F-Female,Pennsylvania
2717,CT,ADVANCED REGISTERED NURSE,,F-Female,Connecticut
2718,CT,NURSE PRACTITIONER,,F-Female,Connecticut
2719,CT,NURSE PRACTITIONER,,U-Unknown,Connecticut
2720,CT,NURSE PRACTITIONER,,M-Male,Connecticut
2721,CT,NURSE PRACTITIONER,,M-Male,Connecticut
2722,CT,NURSE PRACTITIONER,,F-Female,Connecticut
2723,CA,PHYSICIAN ASSISTANT,39,F-Female,California
2724,CA,FAMILY MEDICINE,39,F-Female,California
2725,IL,PHYSICIAN ASSISTANT,,F-Female,Illinois
2726,MI,PHYSICIAN ASSISTANT,,F-Female,Michigan
2727,NY,PHYSICIAN ASSISTANT,39,F-Female,New York
2728,OH,NURSE PRACTITIONER,38,F-Female,Ohio
2729,WI,NURSE PRACTITIONER,37,F-Female,Wisconsin
2730,KS,NURSE PRACTITIONER,,F-Female,Kansas
2731,WI,DENTIST,,M-Male,Wisconsin
2732,IN,NURSE PRACTITIONER,,F-Female,Indiana
2733,FL,NURSE PRACTITIONER,,M-Male,Florida
2734,VA,PHYSICAL THERAPY,,F-Female,Virginia
2735,KS,PHYSICAL THERAPY,,F-Female,Kansas
2736,NY,PHYSICIAN ASSISTANT,,F-Female,New York
2737,FL,PHYSICAL THERAPY,,M-Male,Florida
2738,FL,PSYCHOLOGY,,F-Female,Florida
2739,WA,PHYSICIAN ASSISTANT,42,M-Male,Washington
2740,OH,PHYSICIAN ASSISTANT,35,F-Female,Ohio
2741,CA,FAMILY MEDICINE,,M-Male,California
2742,MI,NURSE PRACTITIONER,,M-Male,Michigan
2743,CA,CLINICAL SOCIAL WORKER,,M-Male,California
2744,FL,PHYSICIAN ASSISTANT,,M-Male,Florida
2745,FL,PHYSICIAN ASSISTANT,39,F-Female,Florida
2746,TX,NURSE PRACTITIONER,43,F-Female,Texas
2747,PA,GENERAL PREVENTIVE MEDICINE,36,F-Female,Pennsylvania
2748,NY,PEDIATRICS,75,M-Male,New York
2749,MI,PHYSICIAN ASSISTANT,40,M-Male,Michigan
2750,OR,PHYSICIAN ASSISTANT,40,F-Female,Oregon
2751,CA,DIAGNOSTIC RADIOLOGY,45,M-Male,California
2752,VA,CLINICAL SOCIAL WORKER,,F-Female,Virginia
2753,CA,OPTOMETRIST,,M-Male,California
2754,CA,PHYSICIAN ASSISTANT,,F-Female,California
2755,AZ,NURSE PRACTITIONER,,F-Female,Arizona
2756,AZ,NURSE PRACTITIONER,,U-Unknown,Arizona
2757,AZ,NURSE PRACTITIONER,,F-Female,Arizona
2758,AZ,NURSE PRACTITIONER,,F-Female,Arizona
2759,AZ,NURSE PRACTITIONER,47,M-Male,Arizona
2760,AZ,NURSE PRACTITIONER,,F-Female,Arizona
2761,AZ,NURSE PRACTITIONER,,F-Female,Arizona
2762,AZ,NURSE PRACTITIONER,,F-Female,Arizona
2763,WI,NURSE PRACTITIONER,,F-Female,Wisconsin
2764,NV,PHYSICIAN ASSISTANT,36,M-Male,Nevada
2765,OH,FAMILY MEDICINE,39,F-Female,Ohio
2766,MA,NURSE PRACTITIONER,,F-Female,Massachusetts
2767,NY,PHYSICAL THERAPY,,F-Female,New York
2768,WA,NURSE PRACTITIONER,45,F-Female,Washington
2769,TX,PHYSICIAN ASSISTANT,38,F-Female,Texas
2770,KY,PHYSICIAN ASSISTANT,,M-Male,Kentucky
2771,FL,GENERAL PRACTICE,49,M-Male,Florida
2772,FL,NURSE PRACTITIONER,,F-Female,Florida
2773,FL,NURSE PRACTITIONER,,F-Female,Florida
2774,FL,INTERNAL MEDICINE,37,M-Male,Florida
2775,WA,HEMATOLOGY/ONCOLOGY,,M-Male,Washington
2776,FL,NURSE PRACTITIONER,,F-Female,Florida
2777,CA,REGISTERED DIETICIAN,,F-Female,California
2778,CA,PHARMACIST,,F-Female,California
2779,NV,NURSE PRACTITIONER,,F-Female,Nevada
2780,NV,NURSE PRACTITIONER,,F-Female,Nevada
2781,CA,EMERGENCY MEDICINE,46,M-Male,California
2782,KY,EMERGENCY MEDICINE,46,M-Male,Kentucky
2783,IA,FAMILY MEDICINE,38,F-Female,Iowa
2784,NC,EMERGENCY MEDICINE,31,M-Male,North Carolina
2785,NY,EMERGENCY MEDICINE,35,M-Male,New York
2786,WY,DIAGNOSTIC RADIOLOGY,43,M-Male,Wyoming
2787,CT,NURSE PRACTITIONER,,F-Female,Connecticut
2788,NV,NURSE PRACTITIONER,,F-Female,Nevada
2789,NH,NURSE PRACTITIONER,,F-Female,New Hampshire
2790,IL,PHYSICIAN ASSISTANT,,F-Female,Illinois
2791,CA,PHYSICIAN ASSISTANT,39,F-Female,California
2792,FL,HEMATOLOGY (INTERNAL MEDICINE),77,M-Male,Florida
2793,FL,NURSE PRACTITIONER,,M-Male,Florida
2794,LA,NURSE PRACTITIONER,,M-Male,Louisiana
2795,FL,NURSE PRACTITIONER,,F-Female,Florida
2796,MD,NURSE PRACTITIONER,,F-Female,Maryland
2797,MI,PHYSICAL THERAPY,,F-Female,Michigan
2798,CT,OCCUPATIONAL THERAPY,,F-Female,Connecticut
2799,PA,PHYSICIAN ASSISTANT,34,F-Female,Pennsylvania
2800,NC,INTERNAL MEDICINE,41,F-Female,North Carolina
2801,NJ,PHYSICIAN ASSISTANT,36,M-Male,New Jersey
2802,MA,REGISTERED DIETICIAN,,F-Female,Massachusetts
2803,WV,PHYSICIAN ASSISTANT,,M-Male,West Virginia
2804,CO,PHYSICIAN ASSISTANT,,F-Female,Colorado
2805,SC,EMERGENCY MEDICINE,40,F-Female,South Carolina
2806,CA,PHYSICAL THERAPY,,M-Male,California
2807,PA,NURSE PRACTITIONER,,F-Female,Pennsylvania
2808,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2809,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2810,NJ,NURSE PRACTITIONER,,M-Male,New Jersey
2811,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2812,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2813,NJ,NURSE PRACTITIONER,,F-Female,New Jersey
2814,KY,NURSE PRACTITIONER,,F-Female,Kentucky
2815,OH,NURSE PRACTITIONER,,F-Female,Ohio
2816,FL,NURSE PRACTITIONER,,F-Female,Florida
2817,AL,NURSE PRACTITIONER,52,F-Female,Alabama
2818,NJ,NURSE PRACTITIONER,48,F-Female,New Jersey
2819,SC,PHYSICIAN ASSISTANT,35,F-Female,South Carolina
2820,NC,NURSE PRACTITIONER,,F-Female,North Carolina
2821,FL,HEMATOLOGY (PATHOLOGY),38,M-Male,Florida
2822,TX,INTERNAL MEDICINE,38,M-Male,Texas
2823,AZ,INTERNAL MEDICINE,44,M-Male,Arizona
2824,IL,INTERNAL MEDICINE,41,M-Male,Illinois
2825,TX,PEDIATRIC EMERGENCY MEDICINE,39,M-Male,Texas
2826,FL,PEDIATRIC EMERGENCY MEDICINE,45,M-Male,Florida
2827,OR,INTERNAL MEDICINE,38,M-Male,Oregon
2828,GA,INTERNAL MEDICINE,38,M-Male,Georgia
2829,CA,FAMILY MEDICINE,43,M-Male,California
2830,NY,EMERGENCY MEDICINE,43,M-Male,New York
2831,FL,INTERNAL MEDICINE,54,F-Female,Florida
2832,SC,CERTIFIED NURSE ANESTHETIST,,F-Female,South Carolina
2833,OH,INTERNAL MEDICINE,43,M-Male,Ohio
2834,TN,NURSE PRACTITIONER,,F-Female,Tennessee
2835,NY,PHYSICIAN ASSISTANT,43,F-Female,New York
2836,OH,EMERGENCY MEDICINE,33,F-Female,Ohio
2837,FL,NURSE PRACTITIONER,,F-Female,Florida
2838,TX,NURSE PRACTITIONER,34,U-Unknown,Texas
2839,TX,NURSE PRACTITIONER,37,F-Female,Texas
2840,TX,NURSE PRACTITIONER,34,F-Female,Texas
2841,TX,PHYSICIAN ASSISTANT,38,F-Female,Texas
2842,TX,NURSE PRACTITIONER,38,F-Female,Texas
2843,TX,NURSE PRACTITIONER,40,F-Female,Texas
2844,TX,NURSE PRACTITIONER,52,F-Female,Texas
2845,TX,NURSE PRACTITIONER,34,F-Female,Texas
2846,TX,NURSE PRACTITIONER,38,M-Male,Texas
2847,OK,NURSE PRACTITIONER,50,F-Female,Oklahoma
2848,TX,NURSE PRACTITIONER,50,F-Female,Texas
2849,TX,NURSE PRACTITIONER,52,F-Female,Texas
2850,WA,NURSE PRACTITIONER,44,F-Female,Washington
2851,TX,NURSE PRACTITIONER,53,U-Unknown,Texas
2852,TX,NURSE PRACTITIONER,41,F-Female,Texas
2853,TX,NURSE PRACTITIONER,40,F-Female,Texas
2854,TX,NURSE PRACTITIONER,37,F-Female,Texas
2855,TX,NURSE PRACTITIONER,54,M-Male,Texas
2856,TX,NURSE PRACTITIONER,51,F-Female,Texas
2857,TX,NURSE PRACTITIONER,59,F-Female,Texas
2858,TX,NURSE PRACTITIONER,34,F-Female,Texas
2859,TX,NURSE PRACTITIONER,45,U-Unknown,Texas
2860,TX,NURSE PRACTITIONER,60,F-Female,Texas
2861,TX,NURSE PRACTITIONER,36,U-Unknown,Texas
2862,TX,NURSE PRACTITIONER,36,U-Unknown,Texas
2863,TX,NURSE PRACTITIONER,38,F-Female,Texas
2864,TX,NURSE PRACTITIONER,50,M-Male,Texas
2865,TX,NURSE PRACTITIONER,34,U-Unknown,Texas
2866,GA,CERTIFIED NURSE ANESTHETIST,37,M-Male,Georgia
2867,TX,NURSE PRACTITIONER,34,F-Female,Texas
2868,TX,NURSE PRACTITIONER,34,F-Female,Texas
2869,TX,NURSE PRACTITIONER,46,F-Female,Texas
2870,TX,NURSE PRACTITIONER,37,M-Male,Texas
2871,TX,NURSE PRACTITIONER,37,F-Female,Texas
2872,TX,NURSE PRACTITIONER,36,F-Female,Texas
2873,TX,NURSE PRACTITIONER,44,M-Male,Texas
2874,TX,NURSE PRACTITIONER,36,F-Female,Texas
2875,TX,NURSE PRACTITIONER,38,F-Female,Texas
2876,TX,NURSE PRACTITIONER,34,F-Female,Texas
2877,AR,NURSE PRACTITIONER,52,F-Female,Arkansas
2878,TX,NURSE PRACTITIONER,34,F-Female,Texas
2879,OK,NURSE PRACTITIONER,62,F-Female,Oklahoma
2880,OK,NURSE PRACTITIONER,42,F-Female,Oklahoma
2881,OK,NURSE PRACTITIONER,35,F-Female,Oklahoma
2882,OK,NURSE PRACTITIONER,32,M-Male,Oklahoma
2883,OK,NURSE PRACTITIONER,39,F-Female,Oklahoma
2884,OK,NURSE PRACTITIONER,35,F-Female,Oklahoma
2885,OK,NURSE PRACTITIONER,42,F-Female,Oklahoma
2886,OK,NURSE PRACTITIONER,34,F-Female,Oklahoma
2887,OK,NURSE PRACTITIONER,51,M-Male,Oklahoma
2888,OK,NURSE PRACTITIONER,37,F-Female,Oklahoma
2889,TX,NURSE PRACTITIONER,39,F-Female,Texas
2890,TX,NURSE PRACTITIONER,35,F-Female,Texas
2891,FL,NURSE PRACTITIONER,,U-Unknown,Florida
2892,FL,NURSE PRACTITIONER,,F-Female,Florida
2893,GA,NURSE PRACTITIONER,,F-Female,Georgia
2894,NJ,NURSE PRACTITIONER,,U-Unknown,New Jersey
2895,NH,NURSE PRACTITIONER,,F-Female,New Hampshire
2896,TX,PHYSICIAN ASSISTANT,37,F-Female,Texas
2897,NY,NURSE PRACTITIONER,,F-Female,New York
2898,CA,INTERNAL MEDICINE,40,M-Male,California
2899,MI,CHIROPRACTIC,,M-Male,Michigan
2900,NY,NURSE PRACTITIONER,,F-Female,New York
2901,MD,PHYSICAL THERAPY,,M-Male,Maryland
2902,IA,NURSE PRACTITIONER,,F-Female,Iowa
2903,CA,PHYSICAL THERAPY,,F-Female,California
2904,GA,PEDIATRIC EMERGENCY MEDICINE,39,M-Male,Georgia
2905,NY,PHYSICIAN ASSISTANT,,F-Female,New York
2906,FL,PHYSICIAN ASSISTANT,,M-Male,Florida
2907,WA,PHYSICIAN ASSISTANT,,M-Male,Washington
2908,IL,PHYSICIAN ASSISTANT,,F-Female,Illinois
2909,HI,EMERGENCY MEDICINE,36,M-Male,Hawaii
2910,WY,PHYSICIAN ASSISTANT,42,F-Female,Wyoming
2911,AZ,PHYSICIAN ASSISTANT,36,F-Female,Arizona
2912,CA,FAMILY MEDICINE,41,F-Female,California
2913,FL,CERTIFIED NURSE ANESTHETIST,,M-Male,Florida
2914,CO,PHYSICIAN ASSISTANT,,M-Male,Colorado
2915,DE,NURSE PRACTITIONER,,F-Female,Delaware
2916,MA,INTERNAL MEDICINE,39,M-Male,Massachusetts
2917,OR,NATUROPATHIC DOCTOR,,M-Male,Oregon
2918,TX,CARDIOVASCULAR DISEASE,40,M-Male,Texas
2919,FL,PHYSICIAN ASSISTANT,35,F-Female,Florida
2920,ME,REGISTERED DIETICIAN,,F-Female,Maine
2921,MI,PHYSICIAN ASSISTANT,36,F-Female,Michigan
2922,CA,PODIATRIST,,M-Male,California
2923,NC,PHYSICIAN ASSISTANT,,F-Female,North Carolina
2924,TX,PHYSICIAN ASSISTANT,36,F-Female,Texas
2925,TX,PHYSICIAN ASSISTANT,36,F-Female,Texas
2926,MI,NURSE PRACTITIONER,,F-Female,Michigan
2927,CA,PHYSICIAN ASSISTANT,,F-Female,California
2928,IN,NURSE PRACTITIONER,,M-Male,Indiana
2929,IN,NURSE PRACTITIONER,,F-Female,Indiana
2930,KY,NURSE PRACTITIONER,,F-Female,Kentucky
2931,IN,NURSE PRACTITIONER,,F-Female,Indiana
2932,IN,NURSE PRACTITIONER,,M-Male,Indiana
2933,IN,NURSE PRACTITIONER,,F-Female,Indiana
2934,IN,NURSE PRACTITIONER,,F-Female,Indiana
2935,IN,NURSE PRACTITIONER,,F-Female,Indiana
2936,IN,NURSE PRACTITIONER,,F-Female,Indiana
2937,IN,NURSE PRACTITIONER,,M-Male,Indiana
2938,IN,NURSE PRACTITIONER,,F-Female,Indiana
2939,VA,NURSE PRACTITIONER,,F-Female,Virginia
2940,AZ,PHYSICIAN ASSISTANT,43,M-Male,Arizona
2941,PA,PHYSICIAN ASSISTANT,,F-Female,Pennsylvania
2942,PA,PHYSICIAN ASSISTANT,,F-Female,Pennsylvania
2943,TN,NURSE PRACTITIONER,,F-Female,Tennessee
2944,NJ,PHYSICIAN ASSISTANT,40,M-Male,New Jersey
2945,MD,HOSPITALIST,35,M-Male,Maryland
2946,TX,FAMILY MEDICINE,37,F-Female,Texas
2947,TX,EMERGENCY MEDICINE,37,M-Male,Texas
2948,CA,VASCULAR & INTERVENTIONAL RADIOLOGY,37,M-Male,California
2949,TN,NURSE PRACTITIONER,,F-Female,Tennessee
2950,NC,PHYSICIAN ASSISTANT,,F-Female,North Carolina
2951,CA,INTERNAL MEDICINE,42,M-Male,California
2952,MI,PHYSICIAN ASSISTANT,32,M-Male,Michigan
2953,FL,FAMILY MEDICINE,38,M-Male,Florida
2954,IN,FAMILY MEDICINE,32,F-Female,Indiana
2955,KY,INTERNAL MEDICINE,36,M-Male,Kentucky
2956,WI,NURSE PRACTITIONER,,F-Female,Wisconsin
2957,WI,NURSE PRACTITIONER,,F-Female,Wisconsin
2958,TX,CERTIFIED NURSE ANESTHETIST,,F-Female,Texas
2959,CO,PHYSICIAN ASSISTANT,37,F-Female,Colorado
2960,FL,PHYSICIAN ASSISTANT,35,F-Female,Florida
2961,AZ,NURSE PRACTITIONER,43,F-Female,Arizona
2962,CO,EMERGENCY MEDICINE,46,M-Male,Colorado
2963,TN,PHYSICAL THERAPY,,M-Male,Tennessee
2964,FL,CARDIOVASCULAR DISEASE,57,M-Male,Florida
2965,NM,PHYSICIAN ASSISTANT,,F-Female,New Mexico
2966,AL,INTERNAL MEDICINE,39,M-Male,Alabama
2967,FL,PHYSICIAN ASSISTANT,42,M-Male,Florida
2968,TN,PSYCHOLOGY,,M-Male,Tennessee
2969,NY,PHYSICAL THERAPY,,M-Male,New York
2970,CO,PHYSICIAN ASSISTANT,35,F-Female,Colorado
2971,WA,PHYSICIAN ASSISTANT,40,M-Male,Washington
2972,FL,NURSE PRACTITIONER,,F-Female,Florida
2973,CO,PHYSICIAN ASSISTANT,,F-Female,Colorado
2974,MI,GERIATRIC PSYCHIATRY,42,F-Female,Michigan
2975,SC,SPECIALIST/TECHNOLOGIST/TECHNICIAN-OTHER,,F-Female,South Carolina
2976,FL,NURSE PRACTITIONER,,F-Female,Florida
2977,OH,CLINICAL SOCIAL WORKER,,F-Female,Ohio
2978,MA,INTERNAL MEDICINE,38,M-Male,Massachusetts
2979,OK,NURSE PRACTITIONER,56,F-Female,Oklahoma
2980,LA,BEHAVIORAL HEALTH & SOCIAL SERVICES,,M-Male,Louisiana
2981,CA,PEDIATRICS,,F-Female,California
2982,CA,NURSE PRACTITIONER,,F-Female,California
2983,IL,NURSE PRACTITIONER,,F-Female,Illinois
2984,GA,NURSE PRACTITIONER,,F-Female,Georgia
2985,TX,PHYSICIAN ASSISTANT,34,M-Male,Texas
2986,TN,NURSE PRACTITIONER,,F-Female,Tennessee
2987,AR,NURSE PRACTITIONER,,F-Female,Arkansas
2988,CA,PHYSICAL THERAPY,,F-Female,California
2989,OH,CARDIOVASCULAR DISEASE,47,M-Male,Ohio
2990,IN,NURSE PRACTITIONER,,F-Female,Indiana
2991,TN,NURSE PRACTITIONER,,F-Female,Tennessee
2992,FL,GENERAL PRACTICE,62,M-Male,Florida
2993,OH,FAMILY MEDICINE,36,F-Female,Ohio
2994,TX,EMERGENCY MEDICINE,38,M-Male,Texas
2995,AZ,PHYSICIAN ASSISTANT,48,F-Female,Arizona
2996,MN,PHYSICIAN ASSISTANT,38,F-Female,Minnesota
2997,NY,PHYSICIAN ASSISTANT,32,F-Female,New York
2998,IL,NURSE PRACTITIONER,,F-Female,Illinois
2999,IL,CLINICAL SOCIAL WORKER,,F-Female,Illinois
3000,IL,NURSE PRACTITIONER,,F-Female,Illinois
3001,OH,NURSE PRACTITIONER,,M-Male,Ohio
3002,OH,NURSE PRACTITIONER,39,F-Female,Ohio
3003,KY,CLINICAL SOCIAL WORKER,,F-Female,Kentucky
3004,NE,OPTOMETRIST,,F-Female,Nebraska
